amostra,tamanho,arquivo,teor_carbono,teor_nitrogenio,qtd_mat_org,nitrog_calc,classe,class
C6,256x256,C6B-40.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-41.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-42.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-54.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-55.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-56.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-57.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-58.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-59.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-69.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-70.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-71.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-72.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-73.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-74.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-75.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-76.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-85.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-86.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-87.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-88.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-89.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-90.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-91.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-92.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C6,256x256,C6B-93.png,4.41,0.24,7.60284,0.380142,Cambisolo,1
C7,256x256,C7A-101.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-102.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-103.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-104.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-105.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-106.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-107.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-108.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-109.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-117.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-118.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-119.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-120.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-121.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-122.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-123.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-124.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-125.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-133.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-134.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-135.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-136.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-137.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-138.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-139.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-140.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-150.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-151.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-152.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-153.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-154.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-155.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-167.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-168.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-169.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-170.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-39.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-40.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-41.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-42.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-54.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-55.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-56.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-57.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-58.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-59.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-69.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-70.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-71.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-72.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-73.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-74.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-75.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-76.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-85.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-86.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-87.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-88.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-89.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-90.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-91.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7A-92.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-100.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-101.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-102.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-103.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-104.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-105.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-106.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-107.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-108.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-109.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-117.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-118.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-119.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-120.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-121.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-122.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-123.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-124.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-125.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-133.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-134.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-135.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-136.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-137.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-138.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-139.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-140.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-150.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-151.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-152.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-153.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-154.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-155.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-167.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-168.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-169.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-170.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-39.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-40.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-41.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-42.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-54.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-55.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-56.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-57.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-58.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-59.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-69.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-70.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-71.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-72.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-73.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-74.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-75.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-76.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-85.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-86.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-87.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-88.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-89.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-90.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-91.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
C7,256x256,C7B-92.png,4.48,0.27,7.72352,0.386176,Cambisolo,1
L1,256x256,L1A-101.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-102.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-103.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-104.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-105.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-106.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-107.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-108.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-109.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-117.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-118.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-119.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-120.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-121.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-122.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-123.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-124.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-125.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-133.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-134.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-135.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-136.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-137.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-138.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-139.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-140.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-150.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-151.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-152.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-153.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-154.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-155.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-156.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-167.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-168.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-169.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-170.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-171.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-40.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-41.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-54.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-55.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-56.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-57.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-58.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-59.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-70.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-71.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-72.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-73.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-74.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-75.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-76.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-85.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-86.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-87.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-88.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-89.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-90.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-91.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-92.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1A-93.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-101.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-102.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-103.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-104.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-105.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-106.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-107.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-108.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-109.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-117.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-118.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-119.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-120.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-121.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-122.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-123.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-124.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-125.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-133.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-134.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-135.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-136.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-137.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-138.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-139.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-140.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-150.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-151.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-152.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-153.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-154.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-155.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-156.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-167.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-168.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-169.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-170.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-39.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-40.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-41.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-42.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-54.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-55.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-56.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-57.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-58.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-59.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-69.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-70.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-71.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-72.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-73.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-74.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-75.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-76.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-85.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-86.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-87.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-88.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-89.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-90.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-91.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-92.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L1,256x256,L1B-93.png,3.92,0.23,6.75808,0.337904,Latosolo,0
L10,256x256,L10A-101.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-102.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-103.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-104.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-105.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-106.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-107.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-108.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-109.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-117.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-118.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-119.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-120.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-121.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-122.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-123.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-124.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-125.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-133.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-134.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-135.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-136.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-137.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-138.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-139.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-140.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-150.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-151.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-152.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-153.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-154.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-155.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-156.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-167.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-168.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-169.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-170.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-39.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-40.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-41.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-42.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-54.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-55.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-56.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-57.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-58.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-59.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-69.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-70.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-71.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-72.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-73.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-74.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-75.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-76.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-85.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-86.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-87.png,1.42,0.07,2.44808,0.122404,Latosolo,0
L10,256x256,L10A-88.png,1.42,0.07,2.44808,0.122404,Latosolo,0
